source,issue,PS1,PS2,PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
,"Hi all, I'm currently in the process of upgrading my project from version 6 to 12. My current setup is two repos: one with library projects and one with an app that consumes the libraries. The usual workflow is to watch for library code changes (e.g. `ng build @myLibs/foo --watch`) and make sure that the consumer app picks up the changes by running `ng build myApp --watch`. The link between them is made by running `npm link` in the libs dist folder and then `npm link @mylibs/foo` in the consumer app workspace. So far it worked perfectly in Angular 6 - the watcher on the consumer app picked up any changes to the linked library and recompiled a new bundle that reflected them. After upgrading to Angular 12, I can see that the watcher for the consumer app detects some changes as soon as the lib watcher finishes recompiling, but the changes are not reflected in the output bundle anymore. Can someone please help me with this? I've tried everything I could think of.","The sentence """""" Can someone please help me with this? I've tried everything I could think of. """""" uses <pattern>Can someone please VB?</pattern> to indicate that the user is getting trouble in ""upgrade my project from version 6 to 12"". The answer is YES.","The sentence """""" So far it worked perfectly in Angular 6 - the watcher on the consumer app picked up any changes to the linked library and recompiled a new bundle that reflected them. After upgrading to Angular 12, I can see that the watcher for the consumer app detects some changes as soon as the lib watcher finishes recompiling, but the changes are not reflected in the output bundle anymore. """""" uses <pattern>but the NN are not VBN</pattern> to indicate that there is something wrong with ""the changes"". The answer is YES.","The sentence """""" So far it worked perfectly in Angular 6 - the watcher on the consumer app picked up any changes to the linked library and recompiled a new bundle that reflected them. After upgrading to Angular 12, I can see that the watcher for the consumer app detects some changes as soon as the lib watcher finishes recompiling, but the changes are not reflected in the output bundle anymore. """""" uses <pattern>but the changes are not reflected in sth anymore</pattern> to indicate that there is something wrong with ""the output bundle"". The answer is YES.",0,0,0,0,0,1
angular,"Hello. I'm trying to test the new NG_PERSISTENT_BUILD_CACHE=1 (Angular v12.1) by using NG_PERSISTENT_BUILD_CACHE=1 ng serve but I get the message ""'NG_PERSISTENT_BUILD_CACHE' is not recognized as an internal or external command, operable program or batch file."" Not sure what I should do. Can anyone help?","The sentence """""" ""'NG_PERSISTENT_BUILD_CACHE' is not recognized as an internal or external command, operable program or batch file."" """""" uses <pattern>[error message]</pattern> to describe the program error which the user is currently encountering. The answer is YES.","The sentence """""" ""'NG_PERSISTENT_BUILD_CACHE' is not recognized as an internal or external command, operable program or batch file."" """""" uses <pattern>[error message]</pattern> to describe the program error which the user is currently encountering. The answer is YES.","The sentence """""" ""'NG_PERSISTENT_BUILD_CACHE' is not recognized as an internal or external command, operable program or batch file."" """""" uses <pattern>error message</pattern> to indicate that there is something wrong with ""NG_PERSISTENT_BUILD_CACHE=1 (Angular v12.1)"". The answer is YES.",0,0,0,0,0,1
angular,"Hi Folks, I am confused with this output [code]; how its output is coming 1,1,2, but I think it should be 1,undefined,2","The sentence """""" but I think it should be 1,undefined,2 """""" uses <pattern>but I think it should be sth</pattern> to indicate that ""1,undefined,2"" is an expected output. The answer is YES.","The sentence """""" how its output is coming 1,1,2, but I think it should be 1,undefined,2 """""" uses <pattern>but I think it should be sth</pattern> to indicate that the user is seeing an unexpected behavior. The answer is YES.","The sentence """""" how its output is coming 1,1,2, but I think it should be 1,undefined,2 """""" uses <pattern>should be</pattern> to indicate that ""1,1,2"" is an undesired output. The answer is YES.",0,0,0,0,0,1
angular,Any help with my CRSF interceptor! I need to call an get endpoint before every API call if token cookie is missing (most of the time first API call) I'm struglling with making a call to fetch the CRSF cookie and after that to continue with my main request,"The sentence """""" I'm struglling with making a call to fetch the CRSF cookie and after that to continue with my main request """""" uses <pattern>struggling with VBG</pattern> to indicate that the user is getting trouble in ""fetch the CRSF cookie"". The answer is YES.","The sentence """""" I'm struglling with making a call to fetch the CRSF cookie and after that to continue with my main request """""" uses <pattern>struggling with VBG</pattern> to indicate that the user is getting trouble in ""making a call to fetch the CRSF cookie"". The answer is YES.","The sentence """""" I'm struglling with making a call to fetch the CRSF cookie and after that to continue with my main request """""" uses <pattern>struggling with making a call</pattern> to indicate that the user is getting trouble in ""making a call"". The answer is YES.",0,0,0,0,0,1
,"In a new angular project, adding a simple my-lib library, source maps work as expected, but when I change the inline template of any component to templateUrl, sourcemaps are gone. Anyone has idea what can we do to bring them back? I created a github project.","The sentence """""" source maps are gone """""" uses <pattern>are gone</pattern> to indicate that there is something wrong with ""source maps"". The answer is YES.","The sentence """""" but when I change the inline template of any component to templateUrl, sourcemaps are gone. """""" uses <pattern>sth is gone</pattern> to indicate that ""sourcemaps"" is an undesired behavior. The answer is YES.","The sentence """""" when I change the inline template of any component to templateUrl, sourcemaps are gone. """""" uses <pattern>are gone</pattern> to indicate that sourcemaps are gone is an undesired behavior. The answer is YES.",0,0,0,0,0,1
angular,"hello guys , i have big problem i don't even catch the problem where : [code]. it was working fine , then today i got weird behavior fetching data is fast and normal but it dosn't show up on html page , guess what ! i need to just scroll to appear ! its so weird","The sentence """""" it was working fine , then today i got weird behavior fetching data is fast and normal but it dosn't show up on html page , guess what ! i need to just scroll to appear ! its so weird """""" uses <pattern>got weird behavior</pattern> to indicate that the user is getting trouble in ""fetching data"". The answer is YES.","The sentence """""" it was working fine , then today i got weird behavior fetching data is fast and normal but it dosn't show up on html page , guess what ! i need to just scroll to appear ! its so weird """""" uses <pattern>weird behavior</pattern> to indicate that there is something wrong with the data. The answer is YES.","The sentence """""" it was working fine , then today i got weird behavior fetching data is fast and normal but it dosn't show up on html page , guess what ! i need to just scroll to appear ! its so weird """""" uses <pattern>got weird behavior</pattern> to indicate that there is something wrong with ""the html page"". The answer is YES.",0,0,0,0,0,1
angular,"hi, I want to use hubspot sdk in angualr project, [link]; How to use window.HubSpotConversations in Angular",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
angular,"Hey Angular Developers, do you have came across any non-trivial change detection scenario that you may want to share? I just want to collect some non trivial change detection use-cases to see what other pips is doing with it In case If you have anything to share on the topic here is the thread to comment <unconvertable>.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I just want to collect some non trivial change detection use-cases to see what other pips is doing with it """""" uses <pattern>want to VB</pattern> to indicate that ""see what other pips is doing with it"" is an undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,1,1,1
angular,"Hi everyone, I would like to have opinions on what do you think is the best practice of injecting a service to lazy loaded (or preloaded) module - to provide in root or in the specific lazy module? Thank you.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
,"I have a strange problem when I run ng serve. Sometimes when I make a code change, and angular rebuilds and serves the app, my Windows 10 laptop goes into energy spare mode. Seemingly random, happens often and is really making me angry.","The sentence """""" goes into energy spare mode. Seemingly random, happens often and is really making me angry. """""" uses <pattern>goes into sth</pattern> to indicate that there is something wrong with ""laptop"". The answer is YES.","The sentence """""" Seemingly random, happens often and is really making me angry. """""" uses <pattern>really making me [negative adjective]</pattern> to indicate that ""making me angry"" is an undesired behavior. The answer is YES.","The sentence """""" my Windows 10 laptop goes into energy spare mode. """""" uses <pattern>go into sth</pattern> to indicate that the laptop being into ""energy spare mode"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
,"Hello Guys, I have one strange issue, I have VUE web component, in the slot of web component I use angular component, but angular component styles are not applying. Any idea what could be the issue. Thank you.","The sentence """""" angular component styles are not applying. """""" uses <pattern>not VB</pattern> to indicate that there is something wrong with ""angular component styles"". The answer is YES.","The sentence """""" angular component styles are not applying. """""" uses <pattern>not VBG</pattern> to indicate that there is something wrong with ""angular component styles"". The answer is YES.","The sentence """""" angular component styles are not applying. """""" uses <pattern>not VBG</pattern> to indicate that there is something wrong with ""angular component styles"". The answer is YES.",0,0,0,0,0,1
angular,"Hello Angular community, I'm trying to find the best practice on the way of handling my subscribe event in the following lines of code. I'm using NGRX and this particular value is not being used with an async pipe in the template file. Do i need to handle the subscription manually, and clean it up? I'm trying to find the best practice for this condition. [code]","The sentence """""" this particular value is not being used with an async pipe in the template file """""" uses <pattern>not being used with sth</pattern> to indicate that there is something wrong with ""this particular value"". The answer is YES.","The sentence """""" Do i need to handle the subscription manually, and clean it up? """""" uses <pattern>do I need to VB</pattern> to indicate that the user is getting trouble in ""handle the subscription"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
angular,"Is there any way to avoid extract-n18n from extracting from node_modules?? because as of Angular 12 it crashes on ag-grid when I run the command as I understand `--ivy` arg used to that, but it's an unknown option now","The sentence """""" because as of Angular 12 it crashes on ag-grid when I run the command """""" uses <pattern>crashes on sth</pattern> to indicate that there is something wrong ""when I run the command"". The answer is YES.","The sentence """""" it crashes on ag-grid when I run the command """""" uses <pattern>it VBZ</pattern> to indicate that there is something wrong with ""extract-n18n"". The answer is YES.","The sentence """""" it crashes on ag-grid """""" uses <pattern>it VBZ</pattern> to indicate that there is something wrong ""on ag-grid"". The answer is YES.",0,0,0,0,0,1
,How do you import a pipe from a different module? in my FirstModule I've got the pipe in declarations and in my SecondModule I've got the pipe in providers. If I do that I get some stack errors ... Actually nvm .. I think it's cuz I'm importing the entire module,"The sentence """""" I get some stack errors ... Actually nvm """""" uses <pattern>get some NNS</pattern> to indicate that the user is getting trouble in ""import a pipe from a different module"". The answer is YES.","The sentence """""" I get some stack errors """""" uses <pattern>get some NN</pattern> to indicate that there is something wrong with the user's code. The answer is YES.","The sentence """""" I get some stack errors ... """""" uses <pattern>get some stack errors</pattern> to indicate that there is something wrong with the code. The answer is YES.",0,0,0,0,0,1
angular,"i am learning angular, and i just heard about high order operators and i have a tree of subscribes because i have a rest call that results in a selectable list that must result in a rest call to quite some depth and i want to confirm that this is wrong and should be a mergemap - code follows [code]. please advise","The sentence """""" i have a tree of subscribes """""" uses <pattern>have a NN of NN</pattern> to indicate that there is something wrong with ""tree of subscribes"". The answer is YES.","The sentence """""" i just heard about high order operators and i have a tree of subscribes because i have a rest call that results in a selectable list that must result in a rest call to quite some depth and i want to confirm that this is wrong and should be a mergemap """""" uses <pattern>something is wrong and should be sth</pattern> to indicate that there is something wrong with ""a tree of subscribes"". The answer is YES.","The sentence """""" please advise """""" uses <pattern>please VB</pattern> to indicate that ""the code"" might have something wrong. The answer is YES.",0,0,0,0,0,1
angular,"Hi guys, I'm trying to keep only object on array with the newest date on objects that have ""resource_type"": ""diagnostic"". [code]. I can't use code :(. I ordered it by date, but I need to remove the oldests with [code]. @BertrandMarechal thanks, I'll try it","The sentence """""" I can't use code :( """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""use code"". The answer is YES.","The sentence """""" I need to remove the oldests """""" uses <pattern>need to VB</pattern> to indicate that there is something wrong with ""remove the oldests"". The answer is YES.","The sentence """""" I can't use code :(. """""" uses <pattern>cannot VB</pattern> to indicate that the user is getting trouble in ""use code"". The answer is YES.",0,0,0,1,0,0
,"Hello Guys, I was implemented on web component in angular elements with shadow dom(encapsulation: ViewEncapsulation.ShadowDom). basically Shadow DOM is not working. And root Css is applying in shadow dom,","The sentence """""" And root Css is applying in shadow dom, """""" uses <pattern>sth is VBG in sth</pattern> to indicate that there is something wrong with ""root Css"". The answer is YES.","The sentence """""" And root Css is applying in shadow dom, """""" uses <pattern>VBG in</pattern> to indicate that ""root Css is applying in shadow dom,"" is an undesired behavior. The answer is YES.","The sentence """""" And root Css is applying in shadow dom, """""" uses <pattern>applying in sth</pattern> to indicate that there is something wrong with ""root Css"". The answer is YES.",0,0,0,0,0,1
angular,"> I have a component that is part of a module. I want to import that component into another module, how is that done? [code] This is what the component want to import in this module. I always get an error when it is imported or declared or exported. [code] Any help is greatly appreciated.","The sentence """""" This is what the component want to import in this module. I always get an error when it is imported or declared or exported. """""" uses <pattern>always get sth when ...</pattern> to indicate that there is something wrong. The answer is YES.","The sentence """""" I always get an error when it is imported or declared or exported. """""" uses <pattern>get an error when</pattern> to indicate that there is something wrong with ""it"". The answer is YES.","The sentence """""" I always get an error """""" uses <pattern>I always VB error</pattern> to indicate that the user is getting error in ""import or declare or export"". The answer is YES.",0,0,0,0,0,1
angular,I want to read 3 crore csv rows which is of 2GB csv file size and need to insert into MySQL via Java. Could someone please help me know the fastest and memory efficient way to avoid out of memory exception as well load in lesser time? Please kindly advise.,"The sentence """""" Could someone please help me know the fastest and memory efficient way to avoid out of memory exception as well load in lesser time? """""" uses <pattern>Could someone please help me know the fastest and NN way to VB</pattern> to indicate that the user is requesting a solution for ""out of memory exception"" and ""load in lesser time"". The answer is YES.","The sentence """""" Could someone please help me know the fastest and memory efficient way to avoid out of memory exception as well load in lesser time? """""" uses <pattern>Could someone VB</pattern> to indicate that the user is getting trouble in ""avoid out of memory exception"". The answer is YES.","The sentence """""" I want to read 3 crore csv rows which is of 2GB csv file size and need to insert into MySQL via Java """""" uses <pattern>want to VB</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",0,0,1,1,0,0
angular,"I know the purpose of route reuse strategy and everything but sometimes when the same url is requested from the list of accepted cache URL's, the data is updated. So how can i get the updated data for a URL that is using route reuse strategy","The sentence """""" So how can i get the updated data for a URL that is using route reuse strategy """""" uses <pattern>how can I VB</pattern> to indicate that the user is getting trouble in ""get the updated data"". The answer is YES.","The sentence """""" the data is updated. """""" uses <pattern>sth is updated</pattern> to indicate that there is something wrong with the data. The answer is YES.","The sentence """""" the data is updated. """""" uses <pattern>the NN is VBN</pattern> to indicate that there is something wrong with the data. The answer is YES.",0,0,0,0,0,1
angular,"I have nested child routes with lazily loaded libs (and thus nested router outlets). One component that belongs to a lazily loaded lib. I want to display in the topmost router outlet. Setting `outlet:""primary""` in the `Route` definition doesn't work; it will chose a child outlet (none of the children outlets have names assigned). Is there a way to have it rendered in the topmost primary outlet? (Not sure assigning outlet names to child outlets is gonna be a solution; I want my URL to stay `foo/bar/baz`, not `foo/(level2:bar)/(level3:baz)` or the like...) Is there a way to make it work?","(The sentence """""" Setting `outlet:""primary""` in the `Route` definition doesn't work; it will chose a child outlet (none of the children outlets have names assigned). """""" uses <pattern>doesn't work</pattern> to indicate that there is something wrong with ""Setting `outlet:""primary""`"". The answer is YES.)","The sentence """""" Setting `outlet:""primary""` in the `Route` definition doesn't work; """""" uses <pattern>doesn't VB</pattern> to indicate that the user is getting trouble in ""Setting `outlet:""primary""` in the `Route` definition"". The answer is YES.","The sentence """""" Setting `outlet:""primary""` in the `Route` definition doesn't work; it will chose a child outlet (none of the children outlets have names assigned). """""" uses <pattern>doesn't work</pattern> to indicate that there is something wrong with ""Setting `outlet:""primary""`"". The answer is YES.",0,0,0,0,0,1
angular,Hey Guys can anyone help me with this question? [link] I like to understand if I can event.loaded and event.total to update a view?,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I like to understand if I can event.loaded and event.total to update a view? """""" uses <pattern>like to VB</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.","The sentence """""" I like to understand if I can event.loaded and event.total to update a view? """""" uses <pattern>I like to understand if I can VB</pattern> to indicate that the user is getting trouble in ""update a view"". The answer is YES.",1,1,0,1,1,1
angular,"Hi, I'm trying to do some css styling on one of my components but having a little difficulty representing this logic for the ngClass. Parent Component has ngFor=let card of cards [code]. In Card Component: [code]","The sentence """""" I'm trying to do some css styling on one of my components but having a little difficulty representing this logic for the ngClass. """""" uses <pattern>having a little difficulty VBG</pattern> to indicate that the user is getting trouble in ""do some css styling"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" The event is fired and property is changed but there is no change in frontend. """""" uses <pattern>there is no NN in</pattern> to indicate that there is something wrong ""in frontend"". The answer is YES.",0,1,0,0,0,1
angular,"Hi, I'm having a little trouble with a design problem. So I have a Parent Component and a service that passes data to one of its grandchild components, i.e. Parent Component -> data -> Service -> data -> GrandChild Component. Now the new problem is I need data from the Parent Component in the grandchild component, i.e. Grandchild component -> click event -> Service -> needs data from Parent Component -> send data -> Service -> data -> Grandchild Compoennt. any ideas how to combat this problem?","The sentence """""" So I have a Parent Component and a service that passes data to one of its grandchild components, i.e. Parent Component -> data -> Service -> data -> GrandChild Component. """""" uses <pattern>data -> data -> data</pattern> to indicate that there is something wrong with the data passing. The answer is YES.","The sentence """""" I'm having a little trouble with a design problem. """""" uses <pattern>having a little NN</pattern> to indicate that there is something wrong ""with a design problem"". The answer is YES.","The sentence """""" I'm having a little trouble with a design problem. """""" uses <pattern>having trouble with sth</pattern> to indicate that there is something wrong with ""a design problem"". The answer is YES.",0,0,0,0,0,1
angular,"Hey folks, I have a question regarding RxJS. I need to implement a loader of sorts providing totalCount, loadedCount and all results and works with a Subject. The problem is that is needs to clear the state every time a new array of images is emitted on the imagesSubject and I can't for the life of me figure out how I get it to work. [code] I initially followed the [link] recipe but that assumes the observables finish which in this case they don't. Does anyone know how to solve this properly and could help me out?","The sentence """""" The problem is that is needs to clear the state every time a new array of images is emitted on the imagesSubject and I can't for the life of me figure out how I get it to work. """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""clear the state"". The answer is YES.","The sentence """""" I can't for the life of me figure out how I get it to work. """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""figure out how I get it to work"". The answer is YES.","The sentence """""" The problem is that is needs to clear the state every time a new array of images is emitted on the imagesSubject """""" uses <pattern>needs to VB</pattern> to indicate that there is something wrong with ""clear the state every time a new array of images is emitted on the imagesSubject"". The answer is YES.",0,0,0,0,0,1
angular,"Hello, how to check how many times a route has been navigated to? routerevents works fine, but i dont want to leave the OB subscribed. Here is my code.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
angular,"the effect i'm seeking is essentially a new property that exists during ngfor iteration instances => a transformer that accepts DTO and composed DTO.date1 && DTO.date2 into Event {date1, date2}. please advise","The sentence """""" a transformer that accepts DTO and composed DTO.date1 && DTO.date2 into Event {date1, date2}. please advise """""" uses <pattern>[anomaly]</pattern> to indicate that there is something wrong with this logic. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,1,1,1
,Cannot read property 'disabled' of undefined --- angular 12 unit test [code]. any help?,"The sentence """""" Cannot read property 'disabled' of undefined """""" uses <pattern>Cannot read property â€¦ of undefined</pattern> to describe the program error which the user is currently encountering. The answer is YES.","The sentence """""" Cannot read property 'disabled' of undefined """""" uses <pattern>Cannot VB</pattern> to indicate that something is wrong with ""the property 'disabled'"". The answer is YES.","The sentence """""" Cannot read property 'disabled' of undefined """""" uses <pattern>Cannot VB</pattern> to indicate that there is something wrong with ""read property 'disabled' of undefined"". The answer is YES.",0,0,0,0,0,1
angular,"Hi everyone, I'm facing a problem. I'm showing mat dialog based on the clicked element position. Some time dialog part hiding behind the viewport can't see the rest of the dialog. How can i move/change dialog position when scrolling? is it possible?","The sentence """""" How can i move/change dialog position when scrolling? """""" uses <pattern>How can i VB</pattern> to indicate that the user is getting trouble in ""move/change dialog position"". The answer is YES.","The sentence """""" How can i move/change dialog position when scrolling? """""" uses <pattern>How can i VB?</pattern> to indicate that the user is getting trouble in ""move/change dialog position"". The answer is YES.","The sentence """""" Some time dialog part hiding behind the viewport can't see the rest of the dialog. """""" uses <pattern>sth hiding behind sth</pattern> to indicate that there is something wrong with ""dialog"". The answer is YES.",0,0,0,0,0,1
angular,"Hi all! Can someone help me - i`m trying to remove elements from ngFor list, and want them immediately removed from my list (after i sent http request to server). But i cannot achieve that even when i fetch new list afetr removing an element from it.","The sentence """""" But i cannot achieve that even when i fetch new list afetr removing an element from it. """""" uses <pattern>But i cannot VB</pattern> to indicate that the user is getting trouble in ""remove elements from ngFor list"". The answer is YES.","The sentence """""" But i cannot achieve that even when i fetch new list afetr removing an element from it. """""" uses <pattern>cannot VB</pattern> to indicate that the user is getting trouble in ""remove elements from ngFor list"". The answer is YES.","The sentence """""" But i cannot achieve that even when i fetch new list afetr removing an element from it. """""" uses <pattern>cannot VB</pattern> to indicate that the user is getting trouble in ""remove elements from ngFor list"". The answer is YES.",0,0,0,0,0,1
angular,"Hi Guys, Is it possible to restrict user to access website with IP address from Frontend side if not so why it's not possible? Example - If we have launched our webapp via some IP 172.130.45.12:4040 then outsiders won't be able to access it","The sentence """""" If we have launched our webapp via some IP 172.130.45.12:4040 then outsiders won't be able to access it """""" uses <pattern>then sth won't be able to VB</pattern> to indicate that ""outsiders won't be able to access it"" is an undesired behavior. The answer is YES.","The sentence """""" If we have launched our webapp via some IP 172.130.45.12:4040 then outsiders won't be able to access it """""" uses <pattern>outsiders won't be able to VB</pattern> to indicate that ""outsiders won't be able to access it"" is an undesired behavior. The answer is YES.","The sentence """""" then outsiders won't be able to access it """""" uses <pattern>won't be able to VB</pattern> to indicate that ""outsiders won't be able to access it"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
angular,"Hi all, I've marked an old module as deprecated, which gives a little warning in the IDE when it's imported. Is there a way to output a console warning whenever that module is imported by another module?","The sentence """""" Is there a way to output a console warning """""" uses <pattern>Is there a way to VB</pattern> to indicate that there is something wrong with ""output a console warning"". The answer is YES.","The sentence """""" Is there a way to output a console warning whenever that module is imported by another module? """""" uses <pattern>Is there a way to VB</pattern> to indicate that the user is getting trouble in ""output a console warning"". The answer is YES.","The sentence """""" Is there a way to output a console warning whenever that module is imported by another module? """""" uses <pattern>Is there a way to VB</pattern> to indicate that the user is getting trouble in ""output a console warning"". The answer is YES.",0,0,0,0,0,1
angular,"Hi guys...big question!! I'm building an app where there is a form with a subform...here my stackoverflow. [link] The problem basically is when I set some value on the subform , the main form is marked as dirty... by definition this value should change only when user interact directly with the UI. any ideas? the markAsPristine work only after that all subforms are initialized. check the link in the stackoverflow. sub form are actually formControlName... that are component that extends ControlValueAccessor Interface","The sentence """""" I'm building an app where there is a form with a subform...here my stackoverflow. [link] """""" uses <pattern>I'm VBG sth where there is â€¦</pattern> to describe the context in which the error occurs. The answer is YES.","(The sentence """""" the main form is marked as dirty... """""" uses <pattern>is marked as JJ</pattern> to indicate that the main form is marked as ""dirty"" is an undesired behavior. The answer is YES.)","The sentence """""" when I set some value on the subform , the main form is marked as dirty """""" uses <pattern>when I VB, sth is marked as</pattern> to indicate that ""main form is marked as dirty"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
,"does anyone know how to get `window.onerror` or `window.addEventListener('error', event => {})` working with angular? I add either and when an error occurs, nothing happens :( [code]. I also have an `ErrorHandler` set up, and that is working for any errors inside Angular land, but I figure the above should also work - and globally. (the problem is that I have an error that is occurring outside angular land, and is not being handled by the angular ErrorHandler)","The sentence """""" I add either and when an error occurs, nothing happens :( """""" uses <pattern>nothing VBZ</pattern> to indicate that ""nothing happens"" is an undesired behavior. The answer is YES.","The sentence """""" I also have an `ErrorHandler` set up, and that is working for any errors inside Angular land, but I figure the above should also work - and globally. """""" uses <pattern>but I figure sth</pattern> to indicate that there is something wrong with ""the above"". The answer is YES.","The sentence """""" I also have an `ErrorHandler` set up, and that is working for any errors inside Angular land, but I figure the above should also work - and globally. """""" uses <pattern>the above should also VB</pattern> to indicate that ""the above"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
angular,"Hallo everyone, I'm new here. Looking for some info/help regarding angular versions. I installed specific version (9.1) and then when I run *ng serve* it throws me this error `This version of CLI is only compatible with Angular versions ^12.0.0-next || >=12.0.0 <13.0.0, but Angular version 9.1.0 was found instead.` can I install specific version of angular and not with the cli. When I run *ng version* it shows the version I installed for CLI but not for angular itself. even though I install the required version it still detects the higher version and throws the same error. Can anyone tell me how to resolve this.?","The sentence """""" it throws me this error `This version of CLI is only compatible with Angular versions ^12.0.0-next || >=12.0.0 <13.0.0, but Angular version 9.1.0 was found instead.` """""" uses <pattern>throws me this error</pattern> to indicate that the error message is an undesired behavior. The answer is YES.","The sentence """""" it throws me this error `This version of CLI is only compatible with Angular versions ^12.0.0-next || >=12.0.0 <13.0.0, but Angular version 9.1.0 was found instead.` """""" uses <pattern>it throws me this error</pattern> to indicate that there is something wrong with the ""version of CLI"". The answer is YES.","The sentence """""" *ng serve* it throws me this error `This version of CLI is only compatible with Angular versions ^12.0.0-next || >=12.0.0 <13.0.0, but Angular version 9.1.0 was found instead.` """""" uses <pattern>throws this error</pattern> to indicate that there is something wrong with ""ng serve"". The answer is YES.",0,0,0,0,0,1
angular,I'm really struggling with `APP_INTIALIZER`. I need to query some configuration settings from the server and pass them to various modules. It seems though that the modules and services that would need that data are being initialized before the `APP_INITIALIZER:useFactory` promise completes. I was under the impression that the rest of the initializations happen after `APP_INITIALZER` but that doesn't appear to be the case. Any advice?,"The sentence """""" I'm really struggling with `APP_INTIALIZER`. """""" uses <pattern>struggling with sth</pattern> to indicate that there is something wrong with ""APP_INTIALIZER"". The answer is YES.","The sentence """""" the modules and services that would need that data are being initialized before the `APP_INITIALIZER:useFactory` promise completes. """""" uses <pattern>are being VBN</pattern> to indicate that there is something wrong with ""the modules and services"". The answer is YES.","The sentence """""" I'm really struggling with `APP_INTIALIZER`. """""" uses <pattern>struggling with sth</pattern> to indicate that the user is having trouble in ""use `APP_INTIALIZER`"". The answer is YES.",0,0,0,0,0,1
,Can anyone help me with getting the loop to display a negative number [code].,"The sentence """""" Can anyone help me with getting the loop to display a negative number """""" uses <pattern>help me with sth</pattern> to indicate that the user is getting trouble in ""getting the loop to display a negative number"". The answer is YES.","The sentence """""" Can anyone help me with getting the loop to display a negative number """""" uses <pattern>help me with getting sth to VB</pattern> to indicate that the user is getting trouble in ""getting the loop to display a negative number"". The answer is YES.","The sentence """""" Can anyone help me with getting the loop to display a negative number """""" uses <pattern>getting sth to VB</pattern> to indicate that the user is getting trouble in ""display a negative number"". The answer is YES.",0,0,0,1,0,0
,[code] why the title is not showing?,"The sentence """""" why the title is not showing? """""" uses <pattern>not VBG</pattern> to indicate that the user is getting trouble in ""showing"". The answer is YES.","The sentence """""" why the title is not showing? """""" uses <pattern>is not VBG</pattern> to indicate that there is something wrong with ""the title"". The answer is YES.","The sentence """""" why the title is not showing? """""" uses <pattern>why sth is not VBG</pattern> to indicate that there is something wrong with ""the title"". The answer is YES.",0,0,0,0,0,1
angular,"hey folks, I have a `base abstract service` which I extend, there is a method whcih open a material dialog like this [code]. at the moment I am overwrite the method to can pass other `SectionFormComponent` as type and as param any idea or clue how the component could be dynamic so if I want not to open the ""default"" form component, can pass another","The sentence """""" I have a `base abstract service` which I extend, there is a method whcih open a material dialog """""" uses <pattern>I have a NN which VBZ</pattern> to indicate that the user is having trouble in ""have a `base abstract service`"". The answer is YES.","The sentence """""" at the moment I am overwrite the method to can pass other `SectionFormComponent` as type and as param any idea or clue how the component could be dynamic so if I want not to open the ""default"" form component, can pass another """""" uses <pattern>can VB</pattern> to indicate that the user is having trouble in ""pass other `SectionFormComponent` as type"". The answer is YES.","The sentence """""" at the moment I am overwrite the method to can pass other `SectionFormComponent` as type and as param """""" uses <pattern>at the moment I am VBG to VB</pattern> to indicate that ""overwrite the method"" is an undesired behavior. The answer is YES.",0,0,0,1,0,0
