source,issue,openAI_PS1,openAI_PS2,openAI_PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
appium,Hi Need help on swiping mechanism using XCUITest based automation infrastructure Not able to swipe on XCUIElementTypeTable,"The sentence """""" Not able to swipe on XCUIElementTypeTable """""" uses <pattern>Not able to swipe on</pattern> to indicate that the user is facing an error or undesired behavior of not being able to swipe on XCUIElementTypeTable. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Not able to swipe on XCUIElementTypeTable """""" uses <pattern>Not able to</pattern> to indicate that the user is experiencing ""not able to swipe on XCUIElementTypeTable"". The answer is YES.",0,1,0,0,0,1
deeplearning4j,"Hello, Everyone! I have 2 GPUs. To use both of them I put as the first line of my code but I get the following run-time error. I can run the program on a single GPU by commenting that line, though. oh, yes it is 0.7.2. I should rather use 0.8.0 and then it is should be OK, right? OK, will try with the new version","The sentence """""" I get the following run-time error. """""" uses <pattern>get the following run-time error</pattern> to indicate that the user is experiencing a run-time error. The answer is YES.","The sentence """""" I get the following run-time error. """""" uses <pattern>get the following NNP error</pattern> to indicate that the user is experiencing a run-time error. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
deeplearning4j,"Hi guys. I cloned Animal classification convolution network and i want to make a simple app ""file -> prediction"" without DataSetIterator and InputSplit and so on (with pre-trained model ofc). What I found is NativeImageLoader and i can simply get INDArray and call network.predict () with it but I'll get number of class. Should i save map ""labelNumber -> labelName"" by myself or there another approach for it? Please forgive me my English and noob question.","The sentence """""" Should i save map ""labelNumber -> labelName"" by myself or there another approach for it? """""" uses <pattern>save map NN -> NN</pattern> to indicate that the user is unsure about how to handle the mapping between ""labelNumber"" and ""labelName"". The answer is YES.","The sentence """""" Should i save map ""labelNumber -> labelName"" by myself or there another approach for it? """""" uses <pattern>another approach for it</pattern> to indicate that the user is looking for an alternative way to handle the mapping of ""labelNumber -> labelName"". The answer is YES.","The sentence """""" Should i save map ""labelNumber -> labelName"" by myself or there another approach for it? """""" uses <pattern>another approach for it</pattern> to indicate that the user is looking for an alternative solution to ""save map ""labelNumber -> labelName"" by myself"". The answer is YES.",0,0,0,0,0,1
docker,Can I access the -h parameter at runtime? I guess not but in case... or is there any way from the container to find it somewhere?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"Hi, I'm trying to automate multi-factor authentication for the login feature but can't find the proper solution. What can I do to make this work?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
docker,"I have a docker question:Context: At work, we manage a whole lot of kiosks computers in our client locations. These kiosks are running docker containers with our software using docker-compose.The problem: In some situations, it is necessary to reset the system by usingdocker-compose downanddocker-compose up -d. But that requires sshing to the computer and doing the commands by hand, and some clients don't even have ssh enabled. The numbers of kiosks we are managing are increasing each week and this kind of manual work is becoming too much.","The sentence """""" The problem: In some situations, it is necessary to reset the system by usingdocker-compose downanddocker-compose up -d. """""" uses <pattern>reset the system by using docker-compose down and docker-compose up -d</pattern> to indicate the problem that the user is facing. The answer is YES.","The sentence """""" and this kind of manual work is becoming too much. """""" uses <pattern>is becoming too much</pattern> to indicate that ""this kind of manual work"" is an undesired behavior. The answer is YES.","The sentence """""" The problem: In some situations, it is necessary to reset the system by using docker-compose down and docker-compose up -d. """""" uses <pattern>reset the system by using docker-compose down and docker-compose up -d</pattern> to indicate the undesired behavior of the system. The answer is YES.",0,0,0,0,0,1
ethereum,"Hello! So, after we launch our cryptocoin (with ""minting"" features), how do we actually mint the coin once it's live?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"halo everyone, i use WD framework node js, and when i execute 'await driver.scroll(10, 100)', is not work and appear message '[scroll(10,100)] Error response status: 13' anyone knows? what caused it? thank you","The sentence """""" is not work and appear message '[scroll(10,100)] Error response status: 13' """""" uses <pattern>Error response status: 13</pattern> to indicate the error or undesired behavior of the system or code provided by the user. The answer is YES.","The sentence """""" 'await driver.scroll(10, 100)', is not work and appear message '[scroll(10,100)] Error response status: 13' """""" uses <pattern>is not work</pattern> and <pattern>Error response status: 13</pattern> to indicate that the user is experiencing an error or undesired behavior when executing the 'await driver.scroll(10, 100)' command. The answer is YES.","The sentence """""" is not work and appear message '[scroll(10,100)] Error response status: 13' """""" uses <pattern>is not work</pattern> and <pattern>appear message '[scroll(10,100)] Error response status: 13'</pattern> to indicate that the ""await driver.scroll(10, 100)"" is not working and an error message with ""Error response status: 13"" is appearing. The answer is YES.",0,0,0,0,0,1
nodejs,Hey has anyone ever used the googleapis npm package? I'm having a hell of a time trying to make a request right now,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"Hi, running example word2vecrawtextexample.java, gives dropwizard error: unrecognized field at: template. Removing template and defaultName field from dropwizard.yml solves the issue. So was wondering, is it a bug?","The sentence """""" gives dropwizard error: unrecognized field at: template. Removing template and defaultName field from dropwizard.yml solves the issue. """""" uses <pattern>unrecognized field at: template</pattern> to indicate an error or undesired behavior of the system or code provided by the user. The answer is YES.","The sentence """""" gives dropwizard error: unrecognized field at: template """""" uses <pattern>gives dropwizard error</pattern> and <pattern>unrecognized field at</pattern> to indicate that the user is experiencing an error with Dropwizard. The answer is YES.","The sentence """""" gives dropwizard error: unrecognized field at: template. """""" uses <pattern>gives dropwizard error: unrecognized field</pattern> to indicate the error or undesired behavior of ""unrecognized field at: template"" when running the example. The answer is YES.",0,0,0,0,0,1
typescript,Hello! I have a problem with tsify and modules. The repo is here: ... Please help me. Thank you.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
deeplearning4j,is it possible to use MultiDataSetIterator for multiple inputs with MultiDataSet? as RecordReaderMultiDataSetIterator does,"The sentence """""" as RecordReaderMultiDataSetIterator does """""" uses <pattern>as JJ NNS does</pattern> to indicate that the user is asking if ""MultiDataSetIterator"" can be used for multiple inputs with ""MultiDataSet"" like ""RecordReaderMultiDataSetIterator"" does. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,1,1,1
appium,Hi guys am new to appium and i did all configuration setting and all.... after that the new appium contain server first started...1. Appium server started. 2. then Start New session. 3. mention some desired capabilities & start session then it launch the simulator as i mention in capabilities but after that it doesn't open the application but it install the app but not yet open it .... kindly help me out,"The sentence """""" but after that it doesn't open the application but it install the app but not yet open it """""" uses <pattern>doesn't open the application</pattern> to indicate that the app is not opening as expected. The answer is YES.","The sentence """""" but after that it doesn't open the application but it install the app but not yet open it """""" uses <pattern>doesn't open the application</pattern> and <pattern>install the app but not yet open it</pattern> to indicate that the app is not being opened as expected. The answer is YES.","The sentence """""" but after that it doesn't open the application but it install the app """""" uses <pattern>doesn't open the application but</pattern> to indicate that the app is not opening as expected. The answer is YES.",0,0,0,0,0,1
deeplearning4j,"I have a JavaRDD with org.nd4j.linalg.dataset.DataSet instances in it. As soon as I print an element from that RDD I get a NullPointerException in org.nd4j.linalg.api.shape.Shape/rank. Any ideas? DOes this has something to do with what kind of nd4j backend I use? raver119: sure, here's my stacktrace","The sentence """""" As soon as I print an element from that RDD I get a NullPointerException in org.nd4j.linalg.api.shape.Shape/rank. """""" uses <pattern>get a NullPointerException in</pattern> to indicate the error or undesired behavior of the code. The answer is YES.","The sentence """""" As soon as I print an element from that RDD I get a NullPointerException in org.nd4j.linalg.api.shape.Shape/rank. """""" uses <pattern>a NullPointerException in org.nd4j.linalg.api.shape.Shape/rank</pattern> to indicate the error or undesired behavior of the system or code provided by the user. The answer is YES.","The sentence """""" As soon as I print an element from that RDD I get a NullPointerException in org.nd4j.linalg.api.shape.Shape/rank """""" uses <pattern>get a NullPointerException in</pattern> to indicate that the user is experiencing a NullPointerException when printing an element from the RDD. The answer is YES.",0,0,0,0,0,1
ethereum,"does the chain structure have to be downloaded first before I can see my ethers? im on 90000 now, is it the same number as the blocks? so 4.2 mil now",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
gitter,"wtf so 2 of my other accounts cannot send messages to gitter anymore, api replies normally but with no 'v'/version in the json reply and the message does not appear on anyone elses screen logged out / in, tested all different browsers and machines this account still works any ideas?","The sentence """"""  the message does not appear on anyone else's screen logged out / in """""" uses <pattern>does not appear on anyone else's screen</pattern> to indicate an undesired behavior where the message sent by the user's accounts does not appear on anyone else's screen. The answer is YES.","The sentence """""" the message does not appear on anyone elses screen logged out / in """""" uses <pattern>does not appear on anyone elses screen</pattern> to indicate that ""the message does not appear on anyone else's screen"" is the undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,"specially those for the tray icon and the configuration interface??? hi all, does anyone knows where the sources of the docker-ce for windows are? hi, everyone, this is the link to the forum discussion",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,Has anyone implemented the previosly posted Pything code in deeplearning4j or is willing to implement it in deeplearning4j?I am looking for something to use as a starting point to try and translate Cherokee/English using a small corpus. (Only small corpus is available).The combination of extreme language dissimilarity and small corpus does not work well with SMT.,"The sentence """""" The combination of extreme language dissimilarity and small corpus does not work well with SMT. """""" uses <pattern>does not work JJ RB with JJ NNS</pattern> to indicate that ""the combination of extreme language dissimilarity and small corpus does not work well with SMT"" is an undesired behavior. The answer is YES.","The sentence """""" The combination of extreme language dissimilarity and small corpus does not work well with SMT. """""" uses <pattern>does not work well with NNS</pattern> to indicate that ""the combination of extreme language dissimilarity and small corpus"" is an undesirable condition. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
deeplearning4j,"Hello, I am having problems making deeplearning4j-nlp:0.4-rc3.9 work with gradle. I keep getting ""Could not find javacpp-presets-Linux-amd64.jar ""","The sentence """""" I keep getting ""Could not find javacpp-presets-Linux-amd64.jar "" """""" uses <pattern>Could not find</pattern> to indicate that the user is experiencing an error message ""Could not find javacpp-presets-Linux-amd64.jar"". The answer is YES.","The sentence """""" I keep getting ""Could not find javacpp-presets-Linux-amd64.jar "" """""" uses <pattern>Could not find</pattern> to indicate that the user is encountering an error of ""Could not find javacpp-presets-Linux-amd64.jar"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,"hey guys, running a docker exec cmd to a remote host and the output just stops showing? The process still seems to be running in the container on the remote host but there's no more stdout displayed on my machine? Is there a timeout or anything of the sort for that, or any reason it would stop?","The sentence """""" The output just stops showing? """""" uses <pattern>just stops showing</pattern> to indicate that the user is experiencing an undesired behavior where the output of a command stops displaying. The answer is YES.","The sentence """""" The process still seems to be running in the container on the remote host but there's no more stdout displayed on my machine? """""" uses <pattern>no more stdout displayed</pattern> to indicate that ""no more stdout displayed"" is an undesired behavior. The answer is YES.","The sentence """""" The process still seems to be running in the container on the remote host but there's no more stdout displayed on my machine? """""" uses <pattern>no more stdout displayed on my machine</pattern> to indicate that the user is experiencing an error or undesired behavior where the output stops showing. The answer is YES.",0,0,0,0,0,1
gitter,MadLittleMods: is there a way to install Gitter on our own servers running linux? i cant see any docs for it InternetUnexplorer: i only see Mac Server instructions my server doesnt run docker - (at the moment),"The sentence """""" i cant see any docs for it """""" uses <pattern>cant see any docs for it</pattern>  to indicate that the user is unable to find documentation for installing Gitter on their own servers. The answer is YES.","The sentence """""" i cant see any docs for it """""" uses <pattern>cant see any docs for it</pattern> to indicate that the user cannot find the installation documentation for Gitter on their own servers running Linux. The answer is YES.","The sentence """""" i cant see any docs for it """""" uses <pattern>cant see any NN for PRP</pattern> to indicate that the user is experiencing difficulty finding the installation documentation for Gitter on their own servers. The answer is YES.",0,0,0,0,0,1
ethereum,"Hi guys, do have any idea why theres always an error whenever i try to deposit my edoge token? I paid the 3x already","The sentence """""" do have any idea why theres always an error whenever i try to deposit my edoge token? """""" uses <pattern>always an error whenever i try to deposit</pattern> to indicate that the user is experiencing an error whenever they try to deposit their edoge token. The answer is YES.","The sentence """""" do have any idea why theres always an error whenever i try to deposit my edoge token? """""" uses <pattern>always an error whenever i try to</pattern> to indicate that the user is experiencing an error whenever they try to deposit their edoge token. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
ethereum,"Hi to everyone, I can't resieve test ETH, I was try but get nothing",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
ethereum,I'm facing issue that someone log in to my blockchain wallet to transfer my ETH without my approver. The Transaction have been sent & confirmed. How do I block the transaction & retrieve my ETH ?,"The sentence """""" I'm facing issue that someone log in to my blockchain wallet to transfer my ETH without my approver. """""" uses <pattern>someone log in to my blockchain wallet to transfer my ETH without my approver</pattern> to indicate the error or undesired behavior of ""someone transferring ETH without user's approval"". The answer is YES.","The sentence """""" I'm facing issue that someone log in to my blockchain wallet to transfer my ETH without my approver. """""" uses <pattern>someone log in to my blockchain wallet to transfer my ETH without my approver</pattern> to indicate that the user is facing the undesired behavior of unauthorized transfers. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
deeplearning4j,Is there any example code for training ParagraphVectors with spark I am not able to find any example code for ParagraphVectors with spark is it yet to be developed,"The sentence """""" I am not able to find any example code for ParagraphVectors with spark """""" uses <pattern>not able to find any JJ NN for NN</pattern> to indicate the error or undesired behavior of not finding any example code for training ParagraphVectors with spark. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I am not able to find any example code for ParagraphVectors with spark """""" uses <pattern>not able to find any example code for</pattern> to indicate that the user is unable to find example code for training ParagraphVectors with spark. The answer is YES.",0,1,0,0,0,1
docker,"Anyone know how to fix disk space of a container? And, can we change the FS size when a container is already does ? Thx !",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Anyone know how to fix disk space of a container? """""" uses <pattern>fix disk space of a container</pattern> to indicate that the user is experiencing a problem with the disk space of a container. The answer is YES.",1,1,0,1,1,1
nodejs,"Hi; Is anyone here using mongodb/mongoose?I've got a problem with weighted indexes; Yet when performing search with PS. My model: Nevermind, it's early in the morning and I'm storingidentificator testincontent, notidentificator",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
typescript,"just a quick noob question. How would you compare enums? I was trying to do it like this:x.enumProp == 1, but I'm getting an error that states==can't be used like that.....","The sentence """""" but I'm getting an error that states == can't be used like that..... """""" uses <pattern>getting an error that states..</pattern> to indicate that the user is encountering an error when trying to compare enums. The answer is YES.","The sentence """""" I'm getting an error that states ==can't be used like that..... """""" uses <pattern>getting an error that states</pattern> to indicate that the user is encountering an error when trying to compare enums. The answer is YES.","The sentence """""" I'm getting an error that states ==can't be used like that..... """""" uses <pattern>getting an error that states .. can't be used like that</pattern> to indicate that the user is encountering an error when trying to compare enums using ==. The answer is YES.",0,0,0,0,0,1
nodejs,"hello! small Question with passport.js this gives an error saving Yep@bweston92, the serialize function is having a problem, I am having trouble understanding the user parameter and the use of the function","The sentence """""" this gives an error saving Yep@bweston92, the serialize function is having a problem """""" uses <pattern>gives an error</pattern> to indicate that the user is experiencing an error while using the serialize function in passport.js. The answer is YES.","The sentence """""" this gives an error saving Yep@bweston92, the serialize function is having a problem """""" uses <pattern>gives an error</pattern> to indicate that there is an error with the ""serialize function"" in passport.js. The answer is YES.","The sentence """""" this gives an error saving Yep@bweston92, the serialize function is having a problem """""" uses <pattern>gives an error</pattern> to indicate that there is an error in the ""serialize function"" of passport.js. The answer is YES.",0,0,0,0,0,1
typescript,"We found this today in code and for some reason it passes TSC, anyone can explain why this is valid?const foo: | { bar: string } thanks!","The sentence """""" and for some reason it passes TSC """""" uses <pattern>passes TSC</pattern> to indicate that the user is questioning why the code is considered valid by the TypeScript Compiler. The answer is YES.","The sentence """""" for some reason it passes TSC """""" uses <pattern>passes TSC</pattern> to indicate that the user is questioning why the code is considered valid by the TypeScript Compiler (TSC). The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
deeplearning4j,"AlexDBlack: , I just noticed that the DL4j-examples project are not on github anymore for checkout. Is that intended or I missed something recently?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
docker,"Hello, I am preparing docker for my project.. I have extended php:7.2.4-fpm-stretch image to install pdo_pgsql, but when i run php script it still tells me i dont have any extension lik PgSQL or PDO_PgSQL. Can anyone help me, please?","The sentence """""" but when i run php script it still tells me i dont have any extension like PgSQL or PDO_PgSQL """""" uses <pattern>tells me I dont have any JJ..NN</pattern> to indicate that the user's script is not recognizing the extensions PgSQL or PDO_PgSQL. The answer is YES.","The sentence """""" it still tells me i dont have any extension lik PgSQL or PDO_PgSQL """""" uses <pattern>tells me I do not have any extension like NNP or NNP</pattern> to indicate that the user is experiencing an error or undesired behavior. The answer is YES.","The sentence """""" it still tells me i dont have any extension lik PgSQL or PDO_PgSQL """""" uses <pattern>don't have any extension like</pattern> to indicate that the user is experiencing the error or undesired behavior of ""not having the required extensions PgSQL or PDO_PgSQL"" in the PHP script. The answer is YES.",0,0,0,0,0,1
ethereum,"Hello, I'm having an issue creating a wallet. It keeps saying ""Etherium node connection error"" I'm using MacOSX","The sentence """""" It keeps saying ""Etherium node connection error"" """""" uses <pattern>""Etherium node connection error""</pattern> to indicate the error or undesired behavior of ""having an issue creating a wallet"". The answer is YES.","The sentence """""" It keeps saying ""Etherium node connection error"" """""" uses <pattern>keeps saying ""Etherium node connection error""</pattern> to indicate that the error or undesired behavior is ""Etherium node connection error"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
appium,how can run test code using bat file i follow bellow but not able to execute create a TEXT FILE where xml code paste it save text file .bat file click on that file but not working,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
appium,import org.openqa.selenium.Keys I am trying to import the above for pycharm but it doesn't recognize it,"The sentence """""" it doesn't recognize it """""" uses <pattern>doesn't recognize</pattern> to indicate that the user is experiencing an error or undesired behavior of PyCharm not recognizing the import statement. The answer is YES.","The sentence """""" it doesn't recognize it """""" uses <pattern>doesn't recognize</pattern> to indicate that ""pycharm doesn't recognize org.openqa.selenium.Keys"" is an undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
nodejs,My Put Request is being handled as a POST request even though im using method-override... ANy idea why? My form Method overried below: Are they not linked or somethign? Getting this error from above query AnshulMalik: the second one is the .put route THe only thing i can think is im using router.put not app.put but I think app knows to use its methods on router all the same,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" My Put Request is being handled as a POST request even though im using method-override... """""" uses <pattern>handled as a POST request</pattern> to indicate that the user is experiencing an error where their ""Put Request"" is being treated as a ""POST request"". The answer is YES.","The sentence """""" My Put Request is being handled as a POST request even though im using method-override... ANy idea why? """""" uses <pattern>being handled as a POST request even though im using method-override</pattern> to indicate that the user is experiencing the error of ""Put Request being handled as a POST request"". The answer is YES.",1,0,0,0,0,1
deeplearning4j,"all the examples show how to prep text in csv files for insertion in nn which I get but If i have a multimap/hashmap with labels as key and data as vals, how do I vectorize it to insert into a nn? been googling for hours and can't find anything on it or an example. thanks case is where im reading data from a mysql database of tweets and trying to classify them simple paragraphvector for now hava table with column of labels and column of text and just trying to get that loaded in","The sentence """""" been googling for hours and can't find anything on it or an example. """""" uses <pattern>cannot find anything</pattern> to indicate that the user is unable to find information or examples on ""how to vectorize a multimap/hashmap to insert into a nn"". The answer is YES.","The sentence """""" been googling for hours and can't find anything on it or an example. """""" uses <pattern>can't find anything on it or an example</pattern> to indicate that the user is unable to find any information or examples on ""how to vectorize a multimap/hashmap for insertion into a nn"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,I need help. I have a container (nginx official image) that produces no logs,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" that produces no logs """""" uses <pattern>produces no logs</pattern> to indicate that the error or undesired behavior is ""no logs"" being produced. The answer is YES.",1,1,0,0,1,0
typescript,Can I set up typescript to infer that my own custom react component will have the props provided by a higher order component without having to import the typings for the props that the HOC gives my custom component?,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Can I set up typescript to infer that my own custom react component will have the props provided by a higher order component without having to import the typings for the props that the HOC gives my custom component? """""" uses <pattern>without having to import the typings for the props</pattern> to indicate that the user wants TypeScript to infer the props from a higher order component without explicitly importing the typings. The answer is YES.","The sentence """""" without having to import the typings for the props that the HOC gives my custom component? """""" uses <pattern>without having to import the typings for</pattern> to indicate that the user is looking for a way to avoid importing the typings for the props provided by a higher order component. The answer is YES.",1,0,0,1,0,0
gitter,Greetings. I wanted to know if the Gitter desktop app for Windows is 32-bit or 64-bit. I'd like to install it toProgram Filesinstead ofAppData I'm not sure whether it belongs inProgram FilesorProgram Files (x86),No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
typescript,"Hey guys, does anyone in here use tslint with webpack? I'm trying to get TSLinting as part of my build process, but I can't get it to report errors. The linting works great inside of vscode - so my tslint.json config is fine - but I can't get any plugins to do anything during webpack compilation",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" but I can't get it to report errors. """""" uses <pattern>can't get it to V</pattern> to indicate that the user is unable to ""get TSLinting as part of my build process"". The answer is YES.","The sentence """""" I can't get it to report errors """""" uses <pattern>can't get it to report errors</pattern> to indicate that the user is having trouble with ""getting TSLinting as part of my build process"" and ""can't get any plugins to do anything during webpack compilation"". The answer is YES.",1,0,0,0,0,1
ethereum,anyone can look in to this one ? easysushant_twitter: got if finished so it was switched back tonumber=xxxxx now it is slowly continued to update new numbers like 1 or 2 per minutebasically now when gets updated my thing is get that number as well in sync,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
ethereum,"Hi, I yet dont recibe my eth in my wallet and when i try to find with the hash but the page say that the transaction dont exist or some similar, what happend with my money?","The sentence """""" the page say that the transaction dont exist or some similar """""" uses <pattern>the transaction dont exist or some similar</pattern> to indicate that ""the transaction don't exist"" is an undesired behavior. The answer is YES.","The sentence """""" the page say that the transaction dont exist or some similar """""" uses <pattern>transaction dont exist</pattern> to indicate that ""the transaction dont exist"" is an undesired behavior. The answer is YES.","The sentence """""" the page say that the transaction dont exist or some similar """""" uses <pattern>the transaction dont exist or some similar</pattern> to indicate that the user is experiencing an undesired behavior where the transaction is not found. The answer is YES.",0,0,0,0,0,1
appium,"hi! Maybe someone had such a problem that sendKey doesn't workfor some Android text fields, I can't enter text even usingadb shell input text ""hello"". No error log. I can enter text only using keyboard(tapping using x and y). I have this problem only on some fields. Any ideas? aniket-21: What do you think about my issue?","The sentence """""" Maybe someone had such a problem that sendKey doesn't work for some Android text fields """""" uses <pattern>sendKey doesn't work for some Android text fields</pattern> to indicate that the user is experiencing an issue with sendKey not working for certain Android text fields. The answer is YES.","The sentence """""" I can't enter text even using adb shell input text ""hello"". """""" uses <pattern>can't enter text</pattern> to indicate that the user is experiencing an error or undesired behavior where they are unable to enter text using adb shell input text command. The answer is YES.","The sentence """""" I can't enter text even using adb shell input text ""hello"" """""" uses <pattern>can't enter text</pattern> to indicate the error or undesired behavior of the system. The answer is YES.",0,0,0,0,0,1
ethereum,What is going on with Mist for Mac OSX I used to use Mist and then it had too many bugs so I transferred to My Ether Wallet about 7 months ago I just downloaded the latest Mist and my computer just overheats and it doesn't download any blocks Is this an issue other Mac users have been having? toddsampson_twitter: I've downloaded most of the blockchain I believe just not the last 7 months Hm maybe I'll restart my computer and try downloading blockchain again thx for tip,"The sentence """""" my computer just overheats and it doesn't download any blocks """""" uses <pattern>overheats and does not download any blocks</pattern> to indicate that the user is experiencing an issue with Mist for Mac OSX where the computer overheats and the software does not download any blocks. The answer is YES.","The sentence """""" my computer just overheats and it doesn't download any blocks """""" uses <pattern>overheats and doesn't download any blocks</pattern> to indicate the error or undesired behavior of the system. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
nodejs,"Wondering... I stored 480k files in S3 and found a $5 storage fee, while it's only about $1.5/month to actually store it. Is there any way to bulk-store files in S3 to trigger fewer PUT charges? DjRakso: I see this referenced often: it has authentication, but I can't find the cool system information stuff I've seen.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
deeplearning4j,I am new to nd4j/dl4j. I want to use 0.6.0 but seem to have maven dependency issues with the perf/jblas libs. can 0.6.0 be used with perf/jblas. Are there any other recommendations for specific dependencies. Specifically I need the newer BooleanIndexing class methods that are only in 0.6.0,"The sentence """""" I want to use 0.6.0 but seem to have maven dependency issues with the perf/jblas libs """""" uses <pattern>have maven dependency issues</pattern> to indicate that the user is experiencing issues with Maven dependencies. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I want to use 0.6.0 but seem to have maven dependency issues with the perf/jblas libs. """""" uses <pattern>maven dependency issues</pattern> to indicate that the user is experiencing dependency issues with the perf/jblas libs. The answer is YES.",0,1,0,0,0,1
docker,"Is there Windows container for Docker thanks, need to run Wins apps on my Mac",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,Hi everyone is this chat active? i want to run a node_module step by step how do i debug a node_module that i downloaded from the internet can somebody please help me,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"can anyone please tell me how can i fine tune also the MultiLayerNetwork, I saw the examples of tuning the MultiLayerSpace. but the Multilayer network does not accept the same input as MultiLayerSpace",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" the Multilayer network does not accept the same input as MultiLayerSpace """""" uses <pattern>does not accept the same input as</pattern> to indicate an error or undesired behavior. The answer is YES.","The sentence """""" but the Multilayer network does not accept the same input as MultiLayerSpace """""" uses <pattern>does not accept the same input as</pattern> to indicate that the user is experiencing an error or undesired behavior with the MultiLayerNetwork. The answer is YES.",1,0,0,0,0,1
