CQ	erm, awp? __eou__	user	0	0	0	0
IG	Toxicable: yes on AMP __eou__	agent	0	0	0	0
FD	i'm experimenting with AMP + universal __eou__	agent	0	0	0	0
CQ	Oh so it actually works with Angular? __eou__	user	0	0	0	0
CQ	Toxicable: lol u don't know what is awp? __eou__	agent	0	0	0	0
CC	nope __eou__	user	0	0	0	0
IG	AMP __eou__	agent	0	0	0	0
IG	Accelerated mobile pages __eou__	agent	0	0	0	0
IG	Take out your smartphone, Google "AMP" __eou__	agent	0	0	0	0
FD	awp __eou__	user	0	0	0	0
IG	Toxicable: AMP pages can't run any JS in the browser __eou__	agent	0	0	0	0
UF	robwormald: Yeah that's what I thought, then I realized that's probably why you said + universal  :D __eou__	user	0	0	0	0

OQ	How can I delay showing my "loading-screen" to only show if the Observable takes more than x ms to return a result?  __eou__	user	0	0	0	0

OQ	Dunno, I went with the web developer bootcamp on udemy, I was very happy with it and it was only 15  Now doing advanced react and redux  __eou__	user	0	0	0	0
UF	hmm awesome... __eou__	agent	0	0	0	0
CQ	is this bootcamp good ? __eou__	agent	0	0	0	0
CC	 [<-LINK->] A great value for that kind of money, it goes through front end and back end. __eou__	user	0	0	0	0
FD	and right now it is only 10 __eou__	user	0	0	0	0
UF	awesome, thanks for sharing :D __eou__	agent	0	0	0	0
UF	timojarv: thanks also for the heads-up on that course __eou__	agent	0	0	0	0
AE	ad. everywhere __eou__	agent	0	0	0	0
UF	awesome __eou__	agent	0	0	0	0

OQ	Hi guys, I need a docker compose to  use with php 7, postgresql, mongo e nodejs. Do you have some example?  __eou__	user	0	0	0	0
FD	LuizTibo: : [<-LINK->] __eou__	agent	0	0	0	0

OQ	what's the barcode scanner thingy? :(  __eou__	user	0	0	0	0
IG	somebody asked earlier if they could scan barcodes in html5 __eou__	agent	0	0	0	0
CQ	i mean, what do i point at the camera? a usual barcode? __eou__	user	0	0	0	0
CQ	works pretty well here [<-LINK->] so i guess it's something with plunker not displaying the green squiggly lines __eou__	user	0	0	0	0
CQ	Are we meant to scan barcodes with it? __eou__	agent	0	0	0	0
FD	tried it on my phone and it uses my front camera lol __eou__	agent	0	0	0	0
CC	yeah it works for some stuff i have on desk by shoing green lines but doesn't recognize it as a barcode __eou__	user	0	0	0	0
FD	works when pointing to site's logo (talking about my link above, not the plunker) __eou__	user	0	0	0	0
FD	probably those locales and commy stuff as rob said :) __eou__	user	0	0	0	0
AE?	ok well now it's using the back one but im not seeing naything come up either __eou__	agent	0	0	0	0

OQ	I'm running Ethereum Wallet and it appears to be downloading the blockchain but for some reason it seems to restart every so often. It tells me %70, but then after a few hours it says %4. What is going on?  __eou__	user	0	1	1	2

OQ	i want to know how can download a website text?  __eou__	user	0	0	0	0
IG	engradeelnayyar: with respect, that's not a Gitter support question. Please seek answers in a more appropriate area; you're likely to find the question asked, and answered, at [<-LINK->]  __eou__	agent	0	0	0	0

OQ	Mikaela: wishes the reactions came to GitHub mobile web and API too so it didn't need remembering what to on desktop and it could be clicked in Octodroid which is also missing subscribing thanks to API not having it  __eou__	user	0	0	0	0
IG	Mikaela: it's available in preview via the API __eou__	agent	0	0	0	0
FD	 [<-LINK->]  __eou__	agent	0	0	0	0
FD	look below the payload __eou__	agent	0	0	0	0
CC	I mean subscribe to email notifications __eou__	user	0	0	0	0
IG	wishes the reactions came to GitHub mobile web and API too you said exactly that __eou__	agent	0	0	0	0
FD	and then went on to say more about subscriptions in the API __eou__	agent	0	0	0	0
FD	and i'm saying that reactions is coming to the API and you can preview it __eou__	agent	0	0	0	0
UF	Sorry, I confused.  __eou__	user	0	0	0	0
AC	That could probably be thrown to octodroid tracker __eou__	user	0	0	0	0

OQ	Still want to ask, not figured it out yet. I thoughtres.json({...});is supposed to send data only and not refresh a page. But my page is refreshing after ending it withres.json({...})I need help please.  When using jquery ajax  __eou__	user	0	1	1	2
CQ	How are you requesting the data? __eou__	agent	0	1	0	0

OQ	has anyone figured out scrolling in ios on appium 1.6.3  i used to use touch_actions long_press method which is not yet implemented  for now Appium::TouchAction.new.press(x: 100, y: 200).move_to(x: 100, y: -200).release.perform seems to be working to scroll up but if someone has a better way let me know  __eou__	user	0	0	0	0

OQ	Archives here [<-LINK->] and elsewhere no longer work.  __eou__	user	0	1	1	2
IG	grahamperrin: archives working for me.. maybe fixed since you asked __eou__	agent	0	1	0	0
FD	Heat map present but no heat, no presence of archived content __eou__	user	0	1	0	0
PF	Works for me, I can see the "heat", the green coloured blocks; can also browse archives. No errors in console? __eou__	agent	0	1	0	0
IG	 [<-CODE->] __eou__	user	0	1	0	0
FD	That was from reproduction of a cold and empty heat map with an almost new Firefox profile on FreeBSD-based TrueOS Desktop; nothing other than LastPass installed. Since then I have reproduced the problem with Firefox on Android for both [<-LINK->] and [<-LINK->] __eou__	user	0	1	0	0
FD	Now with TrueOS Desktop I see what's expected, maybe thanks to a Control-F5 reload without cached content). __eou__	user	0	1	0	0
PF	Android, now https://gitter.im/gitterHQ/gitter/archives/all looks OK,  __eou__	user	0	1	0	0
AE	aybe thanks to a reload __eou__	user	0	1	0	0
AC	grahamperrin: closes the test instance of Firefox __eou__	user	0	1	0	0
IG	 [<-LINK->] __eou__	user	0	1	0	0
AC	Attention to the notifications. I suspect that this problem will not occur if I use WebKit-based QupZilla … __eou__	user	0	1	0	0
AE	My suspicion was wrong. Screen recording to follow. __eou__	user	0	1	0	0
IG	 [<-LINK->] __eou__	user	0	1	0	0
AC	A recording of the problem in GNOME Web. One of two linked archive pages (both opened before I began recording) was cold and empty until, whilst recording, I reloaded the page: __eou__	user	0	1	0	0
IG	 [<-LINK->] __eou__	user	0	1	0	0
AE	chat-cache was unexpectedly enabled. I'm certain that this preference was not set by me, because I was warned that the feature causes problems: __eou__	user	0	1	0	0
IG	 [<-LINK->] __eou__	user	0	1	0	0
AE	Maybe the problem affecting some views of archives falls under "any query that could hit the timeout" __eou__	user	0	1	0	0
IG	@grahamperrinhttps://gitter.im/trueos/Lobby/archives/all remains cold and empty after ten or more consecutive reloads.yep I'm having problem as #1528 i.e. network issues, it seems specific to that room. I'm on chrome; not using gitter.next __eou__	agent	0	1	0	0

OQ	String arr[]={"x","y","z"};String arr1[]={"321","324","123"}; [<-CODE->]   Above is my code when the app is logged in successfully on the when the loop runs on third time im getting An element could not be located on the page using the given search parameters. (WARNING: The server did not provide any stacktrace information)  Instead of showing logged in successfully  Can some one help where did i missed something?  app is successfully logged in  but im getting this error message.." An element could not be located on the page using the given search parameters. (WARNING: The server did not provide any stacktrace information)"  __eou__	user	0	1	1	2
CQ	prabudakshan: appium log ? __eou__	agent	0	1	0	0

OQ	hello. i use rancher and using caddyserver as container and cant forward to my wordpress container, i tried to ping the wordpress container and i gives answer, but still cant proxy to my wordpress.. you could help me figure out my problem?  hmm  no one can help me out?  __eou__	user	0	1	1	2
IG	hi@renegoretzka you might need to ping the Rancher channel as I'm not that familiar with how that platform interacts with containers and forwarding __eou__	agent	0	1	0	0
FD	at first blush I\'d check and make sure the containers are on the same network "segment" and then that you exposed the appropriate ports from the wordpress container __eou__	agent	0	1	0	0
CC	gitter dont have a rancher channel __eou__	user	0	1	0	0
FD	i linked both, wordpress and caddy server.. and i even can ping them.. thats the weird path __eou__	user	0	1	0	0
CQ	you can rundocker exec <wordpress id> ping <caddyIP>@renegoretzka? __eou__	agent	0	1	0	0
PF	yea@dragon788 __eou__	user	0	1	0	0
IG	I don't know if the container could have telnet, but you could try runningtelnet <caddyIP> portinstead of  ping, does that work? __eou__	agent	0	1	0	0
JK	hmm __eou__	user	0	1	0	0
NF	telnet does not exist __eou__	user	0	1	0	0
CC	dragon788: it seems like caddyserver does not get any request from outside __eou__	user	0	1	0	0
FD	since caddyserver didnt write anything to log __eou__	user	0	1	0	0
FD	what can be the reason? __eou__	user	0	1	0	0
IG	if it doesn't have a port exposed or if the service isn't running properly inside that could be an issue __eou__	agent	1	1	0	1

OQ	Hello guys!  Need some tips to start working with Ethereum  Does anyone have any script or material to start learning ?  __eou__	user	0	0	0	0

OQ	I am using the following TSConfig; [<-CODE->] In my .ts files, where ever I have a comment on the last line, the JS output is broken. E.g. [<-CODE->] Is this a known TS bug?   [<-CODE->] does resolve it, but doesn't seem right that it should break on false.  TS file in question [<-CODE->]  Version 2.1.4  __eou__	user	0	0	0	0

OQ	Is there any way to change the default data directory in Windows 10? I'd like to put it on a volume other than my "C:" drive. Space is limited on "C:" for me as I have a non-standard partition set up, and I believe it would perform better (as well as have some more data robustness) on a RAID5 volume I have available.  Also, the "Start Mining" option which is only available on the testnet, is there any schedule for when that option will be fully functional. Currently I use genoil's ethminer, but it would be interesting to have this fully integrated with the main core app.  __eou__	user	0	0	0	0

OQ	and a docker image isn't 1 file is it, it's a bunch of slices and some meta data describing which slice in which order, eh?  __eou__	user	0	0	0	0

OQ	hey all ... i'm trying to get scroll working with python and android but it doesn't seem to be implemented with selenium3? i've searched everywhere and my brain is hurting ... in python-client sourcehttps://github.com/appium/python-client/blob/master/appium/webdriver/webdriver.pyi see the following: [<-CODE->]   i've tried [<-CODE->]   doesn't seem to work   [<-CODE->] ^this one gave me an error saying str is not a func  i'm testing websites not apps .. so no api ... any help is appreciated  this doesn't work [<-CODE->]   i get the following: [<-CODE->]   __eou__	user	0	1	1	2
IG	I've had luck scrolling with a swipe event - you might try that! __eou__	agent	1	1	0	1
FD	(I'm using Mocha though) __eou__	agent	0	1	0	0
CC	could you send me an example? __eou__	user	0	1	0	0
GG	Sure __eou__	agent	0	1	0	0
UF	thank you so much __eou__	user	0	1	0	0
GG	i think i'm going to go bald soon __eou__	user	0	1	0	0
GG	lol __eou__	agent	0	1	0	0
IG	 [<-CODE->]  __eou__	agent	0	1	0	0
UF	thank you ..  __eou__	user	0	1	0	0
AC	.let me try this ... __eou__	user	0	1	0	0
FD	np!  Beware though this is Mocha not python. __eou__	agent	0	1	0	0
FD	(you could probably tell :)  ) __eou__	agent	0	1	0	0
FD	haha no worries .. going to try and translate __eou__	user	0	1	0	0
UF	thanks thanks __eou__	user	0	1	0	0
CC	did it work? __eou__	agent	0	1	0	0
NF	ugh nope __eou__	user	0	1	0	0
FQ	selenium.common.exceptions.WebDriverException: Message: Not yet implemented. Please help us: http://appium.io/get-involved.html __eou__	user	0	1	0	0
FD	simply trieddriver.swipe(100, 100, 100, 400) __eou__	user	0	1	0	0
FD	python appium client says [<-CODE->]  __eou__	user	0	1	0	0
PF	mmcintyre123: thanks for trying tho __eou__	user	0	1	0	0
IG	I can't help too much with Python unfortunately but I can tell you that in Mocha the swipe action is part of the wd library - so I have to [<-CODE->]  __eou__	agent	0	1	0	0
IG	I am seeing instruments fail after 90000 ms not being able to locate device. I specify iPhone Simulator is it better to be explicit like provide iPhone 6? __eou__	agent	0	1	0	0
PF	mmcintyre123: ah ... hmm ... let me try with mocha ... might take me a while __eou__	user	0	1	0	0
GG	reywinters03: np - good luck! __eou__	agent	0	1	0	0

OQ	i wonder if anyone can help me with this query.  I have an array of line items.  i want to loop over them and convert them to a different type of line items (typical transform type stuff).  but within my loop, the ts compiler is not recognising that my line item as a property called 'quantity' for example  __eou__	user	0	1	1	2
CQ	FatherDougal: Code example? __eou__	agent	0	1	0	0
UF	hinell: thanks for coming back to me,  __eou__	user	0	1	0	0
FD	it seems that, my property 'quantity' wasn't seen as public, i had presumed it was public by default.. weird. __eou__	user	0	1	0	0

OQ	has anyone here worked with Nodemailer before ?  __eou__	user	0	1	1	2
IG	I tinkered with it, yeah. Not thorough though, just using it in place of sendmail. __eou__	agent	0	1	0	0
FD	I am trying to send email using it. it gives status  code 250. and no error but I never receive the email. __eou__	user	0	1	0	0
FQ	I have no idea what's going on@EgoscioAny guesses ? __eou__	user	0	1	0	0
CQ	Mind sharing your code? __eou__	agent	0	1	0	0
CC	var transporter = nodemailer.createTransport({host: 'e31.ehosts.com',port: 465,secure: true, // use SSLauth: {user:'contact@quizcollections.com',pass: 'MY_PASSWORD'}}); [<-CODE->]  __eou__	user	0	1	0	0
FD	 [<-CODE->]  __eou__	user	0	1	0	0
IG	Just a quick remark, the "from" line has an unbalanced greater than sign. Not sure if that does much. __eou__	agent	0	1	0	0
AC	I will check real quick. __eou__	user	0	1	0	0
AE	I wouldn't expect any miracles from such a thing, but sure. __eou__	agent	0	1	0	0
CC	Yeah. it didn't do anything __eou__	user	0	1	0	0
CQ	Do you want to see my log message. If that makes any sense to you ? __eou__	user	0	1	0	0
CC	Uhh, any information could help, I guess. To be quite frank, I never used nodemailer in a production environment, so my advice to you can be quite limited when it comes to mail servers etc. __eou__	agent	0	1	0	0
FD	(if it's a problem regarding that aspect) __eou__	agent	0	1	0	0
AE	Egoscio: I have nothing to loose ! You never know  __eou__	user	0	1	0	0
FD	{"accepted":["sandipsubedi@outlook.com","sandip.subedi27@gmail.com"],"rejected":[],"response":"250 OK id=1cMs7V-0008DM-I5","envelope":{"from":"contact@quizcollections.com","to":["sandipsubedi@outlook.com","sandip.subedi27@gmail.com"]},"messageId":"151ccce5-cf4e-d5e6-fe47-796db863cfa7@quizcollections.com"} __eou__	user	0	1	0	0
AE	Hmm. Just tried to run locally. Didn't send... not using a mail server though, and pointing it to gmail, so I guess there's some security involved (if it's sending at all) __eou__	agent	0	1	0	0
AE	Yeah I was getting Auth issues both on Gmail and Outlook. __eou__	user	0	1	0	0
FD	I have my website email account so i was using that . I can easily send email using the web portal from that website email. __eou__	user	0	1	0	0
AE	When I use the credentials and SMTP information it doesn't work. __eou__	user	0	1	0	0
AC	I will probably contact their technical support __eou__	user	0	1	0	0
UF	Egoscio: Thank you so much for trying though __eou__	user	0	1	0	0
GG	Hopefully you'll get some better results in doing so. Best of luck. I'll continue to fiddle with this though :P __eou__	agent	0	1	0	0
AE	haven't touched nodemailer in quite some time, pretty useful __eou__	agent	0	1	0	0
AE	Yeah it looks very promising. But I am guessing there is a firewall or something that is preventing it. __eou__	user	0	1	0	0
AE	Probably. Your code looks fine to me. __eou__	agent	0	1	0	0

OQ	 [<-CODE->]   for those following along, this is the proper way to do the sort of type-safe polymorphism I've been trying for the last few days  very analogous to typeclasses in a language that has them  __eou__	user	0	0	0	0
UF	stevekane: That's cool stuff.... I keep forgetting that overloads can be helpful __eou__	agent	0	0	0	0

OQ	bitcoin just moves money from one place to another  ethereum is capable of replacing most computer systems!!  the upside potential of ethereum is amazing  its like geting into the internet in 1991  and on top of that - it is a cryptocurrency like bitcoin without all of bitcoins problems  people are frusrtated with bitcoin and are looking for alternatives... ethereum is it  __eou__	user	0	0	0	0
CQ	have u started mining ether yet chris? __eou__	agent	0	0	0	0
CC	yes, i have 9 gpus mining __eou__	user	0	0	0	0
FD	err 10 __eou__	user	0	0	0	0
FD	well depends on when, my son turns off the miner on his computer when he plays overwatch :) __eou__	user	0	0	0	0
FQ	chris, any trusted website you recommend to buy miners from? __eou__	agent	0	0	0	0

OQ	Hmm.. I'm seeing some weirdness with namespace declaration merging  So I have this declaration file [<-CODE->]   And then I use it like this: [<-CODE->]   and that's  fine.  but I want to export FooInterface alias.  but when I try that I get an error [<-CODE->]   __eou__	user	0	1	1	2
IG	You are switching form a script file to a module file when you add top-level exports. __eou__	agent	1	1	0	1
FD	Namespace merging does not work across module files, if I remember correctly. __eou__	agent	1	1	0	1
AC	hmm.. so maybe I have to put a declare global around the namespace __eou__	user	1	1	0	1
FD	let me try __eou__	user	0	1	0	0
PF	bingo! Thanks@unional __eou__	user	0	1	0	0

OQ	hi  please can some one tell me more about ethereum and how to register  ??  __eou__	user	0	0	0	0

OQ	I have drowned, and found heaven  __eou__	user	0	0	0	0
AE	foxjazz: @intellixI know angular pretty damn hard __eou__	agent	0	0	0	0

OQ	ergh, i feel like a dummy for asking, but in my templates i wrote [@someInput]="something" for the life of me i can\'t remember why i put the @ in, what\'s @ do?  doh! i remember now nvm :D  __eou__	user	0	0	0	0

OQ	Hey would it ever be possible that IRC access could be allowed to not require signup (for non private rooms, perhaps as opt in?)  __eou__	user	0	0	0	0
FQ	like freenode? __eou__	agent	0	0	0	0
PF	yes __eou__	user	0	0	0	0
FD	exactly like freenode __eou__	user	0	0	0	0
CC	of course, I do also use freenode, but everyone loves gitter more than freenode. I especially like the public logging of channels Gitter does, which is something that freenode doesn't have or even encourage by default. __eou__	user	0	0	0	0
AE	me too - but for something I am working on gitter works better __eou__	user	0	0	0	0
AE	I wouldn't mind having some sort of bridge from Gitter to my freenode channel, which I already have public logging for. I would consider my logs to be canonical. I wouldn't care if Gitter logs the channel as well. It's more about having an easy way for people to jump into the channel and start talking. __eou__	agent	0	0	0	0
AE	We tried same room.io which is close - but makes it come through one user, which is odd. __eou__	user	0	0	0	0
AE	Yeah, I haven't quite been satisfied with the user experience so far. For now, I just stook up an instance of Shout so people have an easy way to connect to the freenode channel from a web browser. No freenode captcha, no having to think about which channel to join. You just pick a username and start talking. Works pretty well. __eou__	agent	0	0	0	0
CC	The user experience of the various "sync freenode and Gitter" solutions, I mean. __eou__	agent	0	0	0	0

OQ	Hi. Are there any r/ethereum mods in here? I did a post about an hour ago with info on IDEX, our new decentralized exchange that we just launched today, and the post is not showing up in new. Seems it was flagged as spam  If any one in here has the ability to get that out of the spam filter that would be great. Thanks!  __eou__	user	0	0	0	0

OQ	hi all I\'m trying start nginx via:docker run --network "host" -e NGINX_PORT=8080 2f3c6710d8f2but I get only:2016/11/25 12:29:06 [emerg] 1#1: bind() to 0.0.0.0:80 failed (98: Address in use)\nnginx: [emerg] bind() to 0.0.0.0:80 failed (98: Address in use)  How I can change the port in [<-LINK->] image ...? :/  __eou__	user	0	1	1	2
IG	you should use the --expose option for this __eou__	agent	0	1	0	0
FD	 [<-CODE->]  __eou__	agent	0	1	0	0
FD	have a look at the commandline  reference here [<-LINK->] or directly in the nginx image docs [<-LINK->] in the section exposing ports, there you have a direct example __eou__	agent	0	1	0	0
FD	 [<-CODE->] this would map your local port 8080 to the port 80 in the container __eou__	agent	0	1	0	0
NF	lucasjahn: still have same problem __eou__	user	0	1	0	0
CC	withdocker run --network "host" -p 8080:80 -e NGINX_PORT=8080 2f3c6710d8f2 __eou__	user	0	1	0	0
IG	you set NGINX_PORT=8080 __eou__	agent	0	1	0	0
FD	so you should adjust __eou__	agent	0	1	0	0
FD	-p 8080:8080 __eou__	agent	0	1	0	0
FD	to this __eou__	agent	0	1	0	0
CQ	can you just paste in your error again in here? __eou__	agent	0	1	0	0
FF	docker run --network "host" -p 8080:8080 -e NGINX_PORT=8080 2f3c6710d8f2 __eou__	user	0	1	0	0
NF	still same error __eou__	user	0	1	0	0
FD	 [<-CODE->]  __eou__	user	0	1	0	0
FD	it's ignore my 8080 settings :/ __eou__	user	0	1	0	0
IG	uhoreg Are you sure the image you\'re using supports NGINX_PORT?  Don\'t use \'--network "host"\'.  Just do "docker run -p 8080:80 nginx" __eou__	agent	1	1	0	1
CC	but I want --network "host" __eou__	user	0	1	0	0
FD	I'm using this image: [<-LINK->]  __eou__	user	0	1	0	0
GG	hmm... __eou__	user	0	1	0	0
FD	"Out-of-the-box, Nginx doesn\'t support using environment variables inside most configuration blocks. But envsubst..." __eou__	user	0	1	0	0
CC	and what happens if you just run it like@matrixbotsaid? __eou__	agent	0	1	0	0
FD	still the error? __eou__	agent	0	1	0	0
PF	lucasjahn: no.. it\'s ok.  __eou__	user	0	1	0	0
AC	but I need --network "host" option ... so I must build my own image from nginx:alpine ... __eou__	user	1	1	0	1

OQ	I wonder if someone more knowledgeable than I might be able to speak to this issue: [<-ISSUE->]  __eou__	user	0	0	0	0

OQ	Interesting question: Do you publish packages to NPM transpiled from ES6 -> ES5, or should the people transpile it themselves when using them in an ES5 environment (especially interesting for browser based packages)? What do you think?  __eou__	user	0	0	0	0
CQ	Why would you make it harder for yourself than it needs to be? __eou__	agent	0	0	0	0
CC	jruts: I don't know. For me it's simpler to publish es6 and let the consumer transpile and optimize their bundle, but what's the right thing to do? __eou__	user	0	0	0	0
FD	Ah, k, missunderstood that one  __eou__	user	0	0	0	0

OQ	so I dwnloaded the Ethereum wallet for Mac, is the wallet ready for use instantly, or what is there to do?  __eou__	user	0	0	0	0

OQ	Can someone explain why the activity bar is filled with bans ? (Serious question)  __eou__	user	0	0	0	0

OQ	I've got an interesting issue... I'm running docker containers and the application is reporting significant time skew  but when I check on both the host and the container using date and hwclock they are both identical and correct  __eou__	user	0	1	1	2

OQ	anyone know why appium 1.5.3 will not work with my android emulator? It worked prior to 1.5.3  __eou__	user	0	1	1	2
CQ	blueice349: app is nnot launching ? __eou__	agent	0	1	0	0
CC	yes its not I have been trying to firgure out what is wrong __eou__	user	0	1	0	0
FD	it works on Android Device __eou__	user	0	1	0	0

OQ	That link would be a lot shorter if they used Unix style line endings  (not something that's configurable, just something I noticed and found interesting)  More curious: [<-LINK->]   Or this one   [<-LINK->]  __eou__	user	0	1	1	2

OQ	How I can start nginx and php on starting container?   [<-CODE->] not working ((  __eou__	user	0	1	1	2
IG	krzysztof-magosa: @sirrolandif you want/bin/sh to be your interpreter just supply CMD as a quoted array as you have; see: [<-LINK->]  __eou__	agent	1	1	0	1
IG	sirroland: you'll probably need to put those two commands in a single  .sh file and execute it via cmd __eou__	agent	1	1	0	1
AE	@sirroland I think you simply need && after the first start so [<-CODE->] CMD executes a single command so by using && you get it to do both - at least thats my understanding __eou__	agent	1	1	0	1
FD	although ideally as has already been mentioned a shell script would be a good idea __eou__	agent	0	1	0	0

OQ	I am working with forms... but if the form is too large then covers the whole page...Any suggestions on how to control the design layout?   [<-LINK->]  __eou__	user	0	0	0	0

OQ	Hello there! I am trying to write some tests for a component which is using the ng2-bootstrap's DropdownModule and ButtonModule. I have placed both modules in the spec's imports array However, I'm getting the following error message: Can't bind to 'isOpen' since it isn't a known property of 'div'Any suggestions on what to do here?  __eou__	user	0	1	1	2
CQ	tuomasi: did u import DropdownModule and ButtonModule? __eou__	agent	0	1	0	0
FD	in your test module __eou__	agent	0	1	0	0
CC	Ah, I thought I did __eou__	user	0	1	0	0
IG	But I wrote 'import' instead of 'imports'...sorry and thanks! :) __eou__	user	1	1	0	1
AE	your IDE should handle that __eou__	agent	0	1	0	0
AE	also you should've seen compilation errors from ts :) __eou__	agent	0	1	0	0
AE	Nope, there was no such message. Otherwise I probably would not have come here :P __eou__	user	0	1	0	0

OQ	hi basic question, if I install Mist and also the ethereum wallet, will I have 2 full nodes running on mi machine? or will only do the synching and full blockchain download once?  __eou__	user	0	0	0	0

OQ	Hi Team, I am implementing a TCP socket connections using net module.. Here I am facing issue while receiving more data on the socket.on('data') event ...Issue is: Not able to get the data at a time , I am getting as chunks ??  Is there any builtin lib to do this job?? Please help me here  I got some help from stack overflow: [<-LINK->]  __eou__	user	0	1	1	2

OQ	hi guys  I would like to deploy a price history bot on a server to keep track of eth price and plot it. Does anyone have experience with good hosts, what about digital ocean or OpenShift (<- seems nice) ?  __eou__	user	0	0	0	0

OQ	anybody wants to build a chrome extention?  __eou__	user	0	0	0	0

OQ	Afternoon!   SISheogorath: the swarm init never worked :(  __eou__	user	0	1	1	2
CQ	 I have no real idea why this happens. Are you know part of the docker community? __eou__	agent	0	1	0	0
CC	nop... got one email from Victor Coisne saying in other words, wait :( __eou__	user	0	1	0	0
GG	Oh okay :o that's new __eou__	agent	0	1	0	0
CC	the chat is probably too bloated __eou__	user	0	1	0	0
FD	so they are controlling access now unfortunately :( __eou__	user	0	1	0	0
FD	frustrating __eou__	user	0	1	0	0
IG	I aggree with that but I currently have no idea. Maybe you can file an issue on github __eou__	agent	0	1	0	0
NF	nah, don't want be an 4ss... let them take their time... __eou__	user	0	1	0	0
FD	regardless of swarm, I still have the Orleans <-> Docker stuff to deal with __eou__	user	0	1	0	0
FD	I read thru whole swarm docs yesterday (or Today? Who knows!) before sleep... it is very simple and has not much for my case actually __eou__	user	0	1	0	0
FD	the Orleans cluster deployment is not actually related to swarm... the only feature of swarm that is actually used but totally unrelated, is the placement strategy of containers on hosts and the desired state... thats it... load balancing etc, those things we will never use __eou__	user	0	1	0	0
FD	so a single standalone docker host or a swarm cluster makes no diff for me... what we care are the labels and find a way to proper health check the service __eou__	user	0	1	0	0

OQ	I am writing multiple test , so while starting second test it gives me thisorg.openqa.selenium.SessionNotCreatedException: A new session could not be created. Details: Problem getting session data for driver type AndroidDriver; does it implement 'get driverData'? (WARNING: The server did not provide any stacktrace information)Do I need to  instantiate again  __eou__	user	0	1	1	2
IG	can you try with override session in appium server... __eou__	agent	0	1	0	0
NF	tekisrinivas20: Does not work , still closes the app after first testcase method __eou__	user	0	1	0	0
FD	Is ther anyone online?? __eou__	user	0	1	0	0

OQ	Hi, quick question: I am trying to find the parentNode of an element contained in a component. The last parentNode is the first child of the component. I want to catch the component as the parentNode. Do you know how to do this?  I forgot to mention that this is outside of angular.  __eou__	user	0	0	0	0

OQ	is there a great up to date angular-cli hello world git repo that can be forked?  __eou__	user	0	0	0	0

OQ	hey guys, so I am wondering how you all manage your docker compose definitions, say I have an api, built in a microservice architecture, it results in something like 50+ docker compose services and I am wondering, if there is a better way to setup all these services using tools instead of hardcoded yml files on disk  I guess a nicer way would be through some interface, where I can build the configurations and house them in a tool which I could run, store them in a backend database, then I could manage them easier, any tools which you guys run that would help? or do you run everything using docker run? I guess not, cause multi service architectures would be a bit tricky to manage  __eou__	user	0	1	1	2
IG	I use Rancher __eou__	agent	1	1	0	1
PF	ok, thats a good answer, thanks __eou__	user	0	1	0	0

OQ	is anyone using appium with node? i can't seem to getbrowser.execute('mobile:scroll', {'direction':'down'})to work ...  i tried using touchAction but it says it's not yet implemented  __eou__	user	0	1	1	2
CQ	none of touch action is implemented? __eou__	agent	0	1	0	0
FD	or a particular touchaction method isn't __eou__	agent	0	1	0	0
IG	i don't use node js with appium but use ruby instead __eou__	agent	1	1	0	1
FD	and always use touchaction class for scrolling __eou__	agent	1	1	0	1
CC	i tried using touchAction but it says it's not yet implemented __eou__	user	0	1	0	0
FD	i tried [<-CODE->] __eou__	user	0	1	0	0
FD	i get an error saying not yet implemented __eou__	user	0	1	0	0
FD	and then when i tried using mobile: scroll i'm gettingUnexpected error in -[UIAScrollView_ __eou__	user	0	1	0	0
IG	Appium::TouchAction.new.press(x: 100, y: 200).move_to(x: 100, y: -200).release.perform ruby code works for me __eou__	agent	1	1	0	1
FD	on ios __eou__	agent	1	1	0	1
FD	follow [<-LINK->] __eou__	agent	1	1	0	1
FD	for node js __eou__	agent	1	1	0	1

OQ	Hey guys! Are there any best practices (rough estimates, opinions whatever) in terms of how big components should be? When is a component too large? How can one refactor code so that the code becomes easier to test?  __eou__	user	0	0	0	0

OQ	Hey guys. What's your favorite Ajax NPM utility that has built in TypeScript support?  Or should I go with something like 'Request' and grab a .ts from DefinitelyTyped?  __eou__	user	0	0	0	0
IG	vyrotek: as long as there is typings shouldn't be any difference between a ts and a js lib __eou__	agent	0	0	0	0

OQ	hello  great website, im new to ethereum, just wondering, im more interested in the blockchain as a transaction-enabling platform than creating tokens for funding, is there a place where i can get more information in how to build such a product? more context: i do something similar to SAP and I wish to use ethereum chain :)  __eou__	user	0	0	0	0

OQ	hey guys  after latest update docker don't start anymore on windows   [<-CODE->]   when my PC restart and if I open the preferences app and click on restart I got this:   [<-CODE->]   any idea on what that means?  __eou__	user	0	1	1	2
CQ	Are you running from an administrator prompt? __eou__	agent	0	1	0	0
NF	Nop __eou__	user	0	1	0	0
FD	I just rebooted my pc __eou__	user	0	1	0	0

OQ	why does one shipngccompiled sources with a component for AoT, i.e. why make thecompileddirectory part of the repository?  __eou__	user	0	0	0	0

